MASS        E           DATA        ERR-S
150.        11.3        0.          0.
150.        11.5        0.          0.
150.        11.7        0.          0.
150.        11.9        0.          0.
150.        12.1        0.          0.
150.        12.3        0.          0.
150.        12.5        0.          0.
150.        12.7        0.          0.
150.        12.9        0.          0.
150.        13.1        0.          0.
150.        13.3        0.          0.
150.        13.5        0.          0.
150.        13.7        0.          0.
150.        13.9        0.          0.
150.        14.1        0.          0.
150.        14.3        0.          0.
150.        14.5        0.          0.
150.        14.7        0.          0.
150.        14.9        0.          0.
151.        0.1         0.203486    0.0128951
151.        0.3         0.695492    0.0177667
151.        0.5         0.8427      0.0158635
151.        0.7         0.820605    0.014117
151.        0.9         0.730367    0.013106
151.        1.1         0.641325    0.012356
151.        1.3         0.528689    0.0113722
151.        1.5         0.46423     0.0108277
151.        1.7         0.373834    0.00990098
151.        1.9         0.30171     0.0090585
151.        2.1         0.249059    0.00837507
151.        2.3         0.192929    0.00753882
151.        2.5         0.175192    0.00729943
151.        2.7         0.14008     0.00663048
151.        2.9         0.112043    0.00610167
151.        3.1         0.104886    0.00598288
151.        3.3         0.0750343   0.00515068
151.        3.5         0.0594173   0.00466731
151.        3.7         0.0421461   0.0040511
151.        3.9         0.0480733   0.00436064
151.        4.1         0.0351197   0.00383463
151.        4.3         0.0275294   0.00347608
151.        4.5         0.0243145   0.00338307
151.        4.7         0.0162224   0.00270742
151.        4.9         0.00972349  0.00220002
151.        5.1         0.0117525   0.00241566
151.        5.3         0.00942186  0.00216789
151.        5.5         0.00716813  0.00195579
151.        5.7         0.00869636  0.00220836
151.        5.9         0.00775468  0.00205089
151.        6.1         0.00334111  0.00139581
151.        6.3         0.00193619  0.00114106
151.        6.5         0.00566396  0.00191852
151.        6.7         0.00238689  0.00121348
151.        6.9         0.00182792  0.00109224
151.        7.1         0.00192923  0.00115476
151.        7.3         0.          0.
151.        7.5         0.00244001  0.0012389
151.        7.7         0.00224841  0.00130593
151.        7.9         0.          0.
151.        8.1         0.          0.
151.        8.3         0.          0.
151.        8.5         0.          0.
151.        8.7         0.          0.
151.        8.9         0.          0.
151.        9.1         0.          0.
151.        9.3         0.          0.
151.        9.5         0.          0.
151.        9.7         0.          0.
151.        9.9         0.          0.
151.        10.1        0.          0.
151.        10.3        0.          0.
151.        10.5        0.          0.
151.        10.7        0.          0.
151.        10.9        0.          0.
151.        11.1        0.          0.
151.        11.3        0.          0.
151.        11.5        0.          0.
151.        11.7        0.          0.
151.        11.9        0.          0.
151.        12.1        0.          0.
151.        12.3        0.          0.
151.        12.5        0.          0.
151.        12.7        0.          0.
151.        12.9        0.          0.
151.        13.1        0.          0.
151.        13.3        0.          0.
151.        13.5        0.          0.
151.        13.7        0.          0.
151.        13.9        0.          0.
151.        14.1        0.          0.
151.        14.3        0.          0.
151.        14.5        0.          0.
151.        14.7        0.          0.
151.        14.9        0.          0.
152.        0.1         0.187849    0.0132267
152.        0.3         0.697149    0.0200706
152.        0.5         0.833095    0.0170427
152.        0.7         0.810179    0.0153293
152.        0.9         0.734484    0.0143021
152.        1.1         0.611669    0.0131273
152.        1.3         0.540965    0.0124909
152.        1.5         0.440993    0.011483
152.        1.7         0.36705     0.0106362
152.        1.9         0.316632    0.0100719
152.        2.1         0.256361    0.0091865
152.        2.3         0.199723    0.00832749
152.        2.5         0.171564    0.00784539
152.        2.7         0.157094    0.00762839
152.        2.9         0.109606    0.00655089
152.        3.1         0.101727    0.00638594
152.        3.3         0.0764835   0.00568511
152.        3.5         0.0770881   0.00575779
152.        3.7         0.0499231   0.00469235
152.        3.9         0.0400957   0.00435235
152.        4.1         0.0431461   0.00460347
152.        4.3         0.0286279   0.00373861
152.        4.5         0.0215233   0.00341856
152.        4.7         0.0163349   0.0029484
152.        4.9         0.015694    0.00297804
152.        5.1         0.0109007   0.00251838
152.        5.3         0.0100296   0.00244798
152.        5.5         0.0097251   0.00241158
152.        5.7         0.00857947  0.00236236
152.        5.9         0.00304043  0.00141081
152.        6.1         0.00386704  0.00162711
152.        6.3         0.00466468  0.00178655
152.        6.5         0.00498408  0.00190862
152.        6.7         0.00715914  0.00230034
152.        6.9         0.00252357  0.00147555
152.        7.1         0.00228781  0.00133216
152.        7.3         0.0022955   0.00133166
152.        7.5         0.00346799  0.00177604
152.        7.7         0.          0.
152.        7.9         0.          0.
152.        8.1         0.          0.
152.        8.3         0.          0.
152.        8.5         0.          0.
152.        8.7         0.          0.
152.        8.9         0.          0.
152.        9.1         0.          0.
152.        9.3         0.          0.
152.        9.5         0.          0.
152.        9.7         0.          0.
152.        9.9         0.          0.
152.        10.1        0.          0.
152.        10.3        0.          0.
152.        10.5        0.          0.
152.        10.7        0.          0.
152.        10.9        0.          0.
152.        11.1        0.          0.
152.        11.3        0.          0.
152.        11.5        0.          0.
152.        11.7        0.          0.
152.        11.9        0.          0.
152.        12.1        0.          0.
152.        12.3        0.          0.
152.        12.5        0.          0.
152.        12.7        0.          0.
152.        12.9        0.          0.
152.        13.1        0.          0.
152.        13.3        0.          0.
152.        13.5        0.          0.
152.        13.7        0.          0.
152.        13.9        0.          0.
152.        14.1        0.          0.
152.        14.3        0.          0.
152.        14.5        0.          0.
152.        14.7        0.          0.
152.        14.9        0.          0.
153.        0.1         0.170328    0.0143996
153.        0.3         0.688198    0.022266
153.        0.5         0.829892    0.0189073
153.        0.7         0.810571    0.0167443
153.        0.9         0.736018    0.0156183
153.        1.1         0.64289     0.0146759
153.        1.3         0.521349    0.0133622
153.        1.5         0.458198    0.0127541
153.        1.7         0.371274    0.0116597
153.        1.9         0.314532    0.0109294
153.        2.1         0.249326    0.00992494
153.        2.3         0.20499     0.00912191
153.        2.5         0.160545    0.00824289
153.        2.7         0.138678    0.00785375
153.        2.9         0.123447    0.00749919
153.        3.1         0.107534    0.00711668
153.        3.3         0.0820284   0.00634678
153.        3.5         0.0722541   0.00613366
153.        3.7         0.0492638   0.00514462
153.        3.9         0.039621    0.00467737
153.        4.1         0.0376563   0.00467971
153.        4.3         0.0302134   0.00432816
153.        4.5         0.0290131   0.00430809
153.        4.7         0.0294653   0.00435129
153.        4.9         0.0175339   0.00338788
153.        5.1         0.0141677   0.00318212
153.        5.3         0.00908408  0.00264533
153.        5.5         0.00713975  0.00230598
153.        5.7         0.00589569  0.00214136
153.        5.9         0.00589703  0.00217512
153.        6.1         0.00265104  0.00156246
153.        6.3         0.00566368  0.00216569
153.        6.5         0.00389073  0.00197644
153.        6.7         0.00533652  0.00218686
153.        6.9         0.          0.
153.        7.1         0.          0.
153.        7.3         0.          0.
153.        7.5         0.00313667  0.00188777
153.        7.7         0.00300256  0.00174914
153.        7.9         0.          0.
153.        8.1         0.          0.
153.        8.3         0.          0.
153.        8.5         0.          0.
153.        8.7         0.          0.
153.        8.9         0.          0.
153.        9.1         0.          0.
153.        9.3         0.          0.
153.        9.5         0.          0.
153.        9.7         0.          0.
153.        9.9         0.          0.
153.        10.1        0.          0.
153.        10.3        0.          0.
153.        10.5        0.          0.
153.        10.7        0.          0.
153.        10.9        0.          0.
153.        11.1        0.          0.
153.        11.3        0.          0.
153.        11.5        0.          0.
153.        11.7        0.          0.
153.        11.9        0.          0.
153.        12.1        0.          0.
153.        12.3        0.          0.
153.        12.5        0.          0.
153.        12.7        0.          0.
153.        12.9        0.          0.
153.        13.1        0.          0.
153.        13.3        0.          0.
153.        13.5        0.          0.
153.        13.7        0.          0.
153.        13.9        0.          0.
153.        14.1        0.          0.
153.        14.3        0.          0.
153.        14.5        0.          0.
153.        14.7        0.          0.
153.        14.9        0.          0.
154.        0.1         0.157733    0.015298
154.        0.3         0.62916     0.0239863
154.        0.5         0.830038    0.0209602
154.        0.7         0.791662    0.0182089
154.        0.9         0.710092    0.0168169
154.        1.1         0.64402     0.0160475
154.        1.3         0.556734    0.015099
154.        1.5         0.464499    0.0140192
154.        1.7         0.363244    0.0126402
154.        1.9         0.339675    0.012415
154.        2.1         0.283388    0.0115307
154.        2.3         0.210708    0.0101155
154.        2.5         0.173467    0.00933046
154.        2.7         0.161378    0.00923616
154.        2.9         0.123262    0.00817764
154.        3.1         0.0910362   0.00724347
154.        3.3         0.0855579   0.00707533
154.        3.5         0.0592979   0.00605221
154.        3.7         0.0595184   0.00606938
154.        3.9         0.0360226   0.00488914
154.        4.1         0.0496913   0.00580535
154.        4.3         0.0262755   0.00425079
154.        4.5         0.0232717   0.00419589
154.        4.7         0.0208714   0.00407715
154.        4.9         0.0188868   0.00392329
154.        5.1         0.0161479   0.00371302
154.        5.3         0.0128198   0.00338732
154.        5.5         0.00550795  0.00216472
154.        5.7         0.00482254  0.00202179
154.        5.9         0.00435173  0.00202073
154.        6.1         0.00867816  0.00278694
154.        6.3         0.00381243  0.00193684
154.        6.5         0.00618736  0.00257948
154.        6.7         0.          0.
154.        6.9         0.0030846   0.00179411
154.        7.1         0.0031482   0.00184744
154.        7.3         0.00332039  0.00193771
154.        7.5         0.          0.
154.        7.7         0.          0.
154.        7.9         0.          0.
154.        8.1         0.          0.
154.        8.3         0.          0.
154.        8.5         0.          0.
154.        8.7         0.          0.
154.        8.9         0.          0.
154.        9.1         0.          0.
154.        9.3         0.          0.
154.        9.5         0.          0.
154.        9.7         0.          0.
154.        9.9         0.          0.
154.        10.1        0.          0.
154.        10.3        0.          0.
154.        10.5        0.          0.
154.        10.7        0.          0.
154.        10.9        0.          0.
154.        11.1        0.          0.
154.        11.3        0.          0.
154.        11.5        0.          0.
154.        11.7        0.          0.
154.        11.9        0.          0.
154.        12.1        0.          0.
154.        12.3        0.          0.
154.        12.5        0.          0.
154.        12.7        0.          0.
154.        12.9        0.          0.
154.        13.1        0.          0.
154.        13.3        0.          0.
154.        13.5        0.          0.
154.        13.7        0.          0.
154.        13.9        0.          0.
154.        14.1        0.          0.
154.        14.3        0.          0.
154.        14.5        0.          0.
154.        14.7        0.          0.
154.        14.9        0.          0.
155.        0.1         0.171975    0.0176098
155.        0.3         0.651232    0.0255601
155.        0.5         0.828482    0.0223344
155.        0.7         0.800419    0.0196743
155.        0.9         0.749511    0.0184864
155.        1.1         0.6245      0.0169118
155.        1.3         0.527213    0.0157227
155.        1.5         0.444465    0.014684
155.        1.7         0.395682    0.0140847
155.        1.9         0.319695    0.0128852
155.        2.1         0.26246     0.0118932
155.        2.3         0.204276    0.0107078
155.        2.5         0.173045    0.0100395
155.        2.7         0.157135    0.00976096
155.        2.9         0.109761    0.0083012
155.        3.1         0.0925126   0.00783079
155.        3.3         0.0761846   0.00716878
155.        3.5         0.063567    0.00664694
155.        3.7         0.0567556   0.00638041
155.        3.9         0.0552798   0.00642434
155.        4.1         0.0430267   0.00580161
155.        4.3         0.0342359   0.00530522
155.        4.5         0.0269706   0.00479968
155.        4.7         0.0232498   0.00446459
155.        4.9         0.0257879   0.00475625
155.        5.1         0.0121082   0.00333957
155.        5.3         0.00918809  0.00314493
155.        5.5         0.00492683  0.00231076
155.        5.7         0.00761932  0.00274482
155.        5.9         0.00404862  0.00211126
155.        6.1         0.00530969  0.00239468
155.        6.3         0.00501344  0.00227689
155.        6.5         0.00641722  0.00265468
155.        6.7         0.00477287  0.00246346
155.        6.9         0.          0.
155.        7.1         0.00352132  0.00207398
155.        7.3         0.          0.
155.        7.5         0.          0.
155.        7.7         0.          0.
155.        7.9         0.0055382   0.00278048
155.        8.1         0.          0.
155.        8.3         0.          0.
155.        8.5         0.          0.
155.        8.7         0.          0.
155.        8.9         0.          0.
155.        9.1         0.          0.
155.        9.3         0.          0.
155.        9.5         0.          0.
155.        9.7         0.          0.
155.        9.9         0.          0.
155.        10.1        0.          0.
155.        10.3        0.          0.
155.        10.5        0.          0.
155.        10.7        0.          0.
155.        10.9        0.          0.
155.        11.1        0.          0.
155.        11.3        0.          0.
155.        11.5        0.          0.
155.        11.7        0.          0.
155.        11.9        0.          0.
155.        12.1        0.          0.
155.        12.3        0.          0.
155.        12.5        0.          0.
155.        12.7        0.          0.
155.        12.9        0.          0.
155.        13.1        0.          0.
155.        13.3        0.          0.
155.        13.5        0.          0.
155.        13.7        0.          0.
155.        13.9        0.          0.
155.        14.1        0.          0.
155.        14.3        0.          0.
155.        14.5        0.          0.
155.        14.7        0.          0.
155.        14.9        0.          0.
156.        0.1         0.138456    0.0165005
156.        0.3         0.648561    0.0274265
156.        0.5         0.748834    0.023465
156.        0.7         0.796527    0.021251
156.        0.9         0.736818    0.0199178
156.        1.1         0.632428    0.0184945
156.        1.3         0.567663    0.0176849
156.        1.5         0.45004     0.016004
156.        1.7         0.382417    0.0150302
156.        1.9         0.327061    0.01412
156.        2.1         0.276199    0.0132365
156.        2.3         0.217138    0.0119684
156.        2.5         0.201765    0.0117306
156.        2.7         0.147048    0.0102464
156.        2.9         0.135561    0.0099878
156.        3.1         0.116941    0.00947734
156.        3.3         0.0878366   0.00826158
156.        3.5         0.0628571   0.00711891
156.        3.7         0.0544591   0.00683737
156.        3.9         0.0451423   0.00634415
156.        4.1         0.0430206   0.00640069
156.        4.3         0.0373955   0.00610705
156.        4.5         0.0179906   0.00415882
156.        4.7         0.0250388   0.0051462
156.        4.9         0.0213087   0.0048711
156.        5.1         0.0131291   0.00372453
156.        5.3         0.00887423  0.00322741
156.        5.5         0.0126777   0.00371905
156.        5.7         0.00339338  0.00208617
156.        5.9         0.00750369  0.00311241
156.        6.1         0.00731144  0.00305653
156.        6.3         0.0037931   0.00225336
156.        6.5         0.          0.
156.        6.7         0.          0.
156.        6.9         0.          0.
156.        7.1         0.          0.
156.        7.3         0.          0.
156.        7.5         0.          0.
156.        7.7         0.          0.
156.        7.9         0.          0.
156.        8.1         0.          0.
156.        8.3         0.          0.
156.        8.5         0.          0.
156.        8.7         0.          0.
156.        8.9         0.          0.
156.        9.1         0.          0.
156.        9.3         0.          0.
156.        9.5         0.          0.
156.        9.7         0.          0.
156.        9.9         0.          0.
156.        10.1        0.          0.
156.        10.3        0.          0.
156.        10.5        0.          0.
156.        10.7        0.          0.
156.        10.9        0.          0.
156.        11.1        0.          0.
156.        11.3        0.          0.
156.        11.5        0.          0.
156.        11.7        0.          0.
156.        11.9        0.          0.
156.        12.1        0.          0.
156.        12.3        0.          0.
156.        12.5        0.          0.
156.        12.7        0.          0.
156.        12.9        0.          0.
156.        13.1        0.          0.
156.        13.3        0.          0.
156.        13.5        0.          0.
156.        13.7        0.          0.
156.        13.9        0.          0.
156.        14.1        0.          0.
156.        14.3        0.          0.
156.        14.5        0.          0.
156.        14.7        0.          0.
156.        14.9        0.          0.
157.        0.1         0.128247    0.0178914
157.        0.3         0.574155    0.02901
157.        0.5         0.820963    0.0270551
157.        0.7         0.845616    0.0241331
157.        0.9         0.750354    0.0220168
157.        1.1         0.620309    0.0200658
157.        1.3         0.521174    0.0185787
157.        1.5         0.453958    0.0175905
157.        1.7         0.401568    0.0168251
157.        1.9         0.349003    0.0159371
157.        2.1         0.254923    0.0139284
157.        2.3         0.234084    0.0135622
157.        2.5         0.201629    0.012795
157.        2.7         0.159547    0.0115718
157.        2.9         0.115908    0.0100759
157.        3.1         0.107844    0.00981144
157.        3.3         0.0865572   0.00901112
157.        3.5         0.0771575   0.00872631
157.        3.7         0.0629647   0.0079324
157.        3.9         0.0461032   0.00696098
157.        4.1         0.0482433   0.00731045
157.        4.3         0.01985     0.00475921
157.        4.5         0.0293007   0.00592383
157.        4.7         0.0177243   0.00463809
157.        4.9         0.0140092   0.00426722
157.        5.1         0.0105431   0.0038551
157.        5.3         0.00892077  0.00343153
157.        5.5         0.          0.
157.        5.7         0.00522644  0.00274237
157.        5.9         0.00734668  0.00330046
157.        6.1         0.00445318  0.0027568
157.        6.3         0.00437135  0.00256196
157.        6.5         0.00644379  0.0034066
157.        6.7         0.          0.
157.        6.9         0.00520802  0.00307715
157.        7.1         0.00618962  0.00319211
157.        7.3         0.          0.
157.        7.5         0.          0.
157.        7.7         0.          0.
157.        7.9         0.          0.
157.        8.1         0.          0.
157.        8.3         0.          0.
157.        8.5         0.          0.
157.        8.7         0.          0.
157.        8.9         0.          0.
157.        9.1         0.          0.
157.        9.3         0.          0.
157.        9.5         0.          0.
157.        9.7         0.          0.
157.        9.9         0.          0.
157.        10.1        0.          0.
157.        10.3        0.          0.
157.        10.5        0.          0.
157.        10.7        0.          0.
157.        10.9        0.          0.
157.        11.1        0.          0.
157.        11.3        0.          0.
157.        11.5        0.          0.
157.        11.7        0.          0.
157.        11.9        0.          0.
157.        12.1        0.          0.
157.        12.3        0.          0.
157.        12.5        0.          0.
157.        12.7        0.          0.
157.        12.9        0.          0.
157.        13.1        0.          0.
157.        13.3        0.          0.
157.        13.5        0.          0.
157.        13.7        0.          0.
157.        13.9        0.          0.
157.        14.1        0.          0.
157.        14.3        0.          0.
157.        14.5        0.          0.
157.        14.7        0.          0.
157.        14.9        0.          0.
158.        0.1         0.130514    0.0190694
158.        0.3         0.58892     0.0312007
158.        0.5         0.821343    0.029945
158.        0.7         0.77133     0.024925
158.        0.9         0.70096     0.0230905
158.        1.1         0.650118    0.0220957
158.        1.3         0.546435    0.0205427
158.        1.5         0.475903    0.0194375
158.        1.7         0.432452    0.0188238
158.        1.9         0.30045     0.016044
158.        2.1         0.272779    0.0155407
158.        2.3         0.245208    0.0150202
158.        2.5         0.193824    0.0135306
158.        2.7         0.131194    0.0113976
158.        2.9         0.148878    0.0123496
158.        3.1         0.10369     0.0104995
158.        3.3         0.0991356   0.010605
158.        3.5         0.0653634   0.00867884
158.        3.7         0.0533088   0.00801726
158.        3.9         0.0484763   0.00768989
158.        4.1         0.0241126   0.00558844
158.        4.3         0.0370764   0.00703229
158.        4.5         0.0272111   0.00628189
158.        4.7         0.0204073   0.00523898
158.        4.9         0.0239138   0.0061407
158.        5.1         0.0184602   0.00525626
158.        5.3         0.0125467   0.00451388
158.        5.5         0.0160923   0.00519679
158.        5.7         0.00671644  0.00345907
158.        5.9         0.00790103  0.00357534
158.        6.1         0.          0.
158.        6.3         0.00516879  0.00312495
158.        6.5         0.          0.
158.        6.7         0.          0.
158.        6.9         0.00582271  0.00340527
158.        7.1         0.          0.
158.        7.3         0.00576802  0.00334272
158.        7.5         0.          0.
158.        7.7         0.          0.
158.        7.9         0.          0.
158.        8.1         0.          0.
158.        8.3         0.          0.
158.        8.5         0.          0.
158.        8.7         0.          0.
158.        8.9         0.          0.
158.        9.1         0.          0.
158.        9.3         0.          0.
158.        9.5         0.          0.
158.        9.7         0.          0.
158.        9.9         0.          0.
158.        10.1        0.          0.
158.        10.3        0.          0.
158.        10.5        0.          0.
158.        10.7        0.          0.
158.        10.9        0.          0.
158.        11.1        0.          0.
158.        11.3        0.          0.
158.        11.5        0.          0.
158.        11.7        0.          0.
158.        11.9        0.          0.
158.        12.1        0.          0.
158.        12.3        0.          0.
158.        12.5        0.          0.
158.        12.7        0.          0.
158.        12.9        0.          0.
158.        13.1        0.          0.
158.        13.3        0.          0.
158.        13.5        0.          0.
158.        13.7        0.          0.
158.        13.9        0.          0.
158.        14.1        0.          0.
158.        14.3        0.          0.
158.        14.5        0.          0.
158.        14.7        0.          0.
158.        14.9        0.          0.
159.        0.1         0.0923185   0.0184908
159.        0.3         0.548346    0.0329854
159.        0.5         0.824363    0.0335169
159.        0.7         0.769555    0.0277525
159.        0.9         0.732692    0.0259574
159.        1.1         0.628758    0.024028
159.        1.3         0.551684    0.0226846
159.        1.5         0.459068    0.0209789
159.        1.7         0.402024    0.0200329
159.        1.9         0.327425    0.0183446
159.        2.1         0.283183    0.0173278
159.        2.3         0.260329    0.0168839
159.        2.5         0.18799     0.0146597
159.        2.7         0.151816    0.0134753
159.        2.9         0.118797    0.0121536
159.        3.1         0.111327    0.0120172
159.        3.3         0.10761     0.0119406
159.        3.5         0.0785221   0.0103197
159.        3.7         0.0553994   0.00898175
159.        3.9         0.0551424   0.00907824
159.        4.1         0.0526626   0.00898746
159.        4.3         0.0375527   0.00773858
159.        4.5         0.0313121   0.00708193
159.        4.7         0.0169648   0.00564905
159.        4.9         0.038339    0.0084723
159.        5.1         0.020062    0.00621001
159.        5.3         0.0150139   0.00542126
159.        5.5         0.00974862  0.00452882
159.        5.7         0.00509496  0.00306476
159.        5.9         0.          0.
159.        6.1         0.00612357  0.0035702
159.        6.3         0.00899322  0.00456058
159.        6.5         0.          0.
159.        6.7         0.          0.
159.        6.9         0.          0.
159.        7.1         0.          0.
159.        7.3         0.0080518   0.0046879
159.        7.5         0.          0.
159.        7.7         0.          0.
159.        7.9         0.          0.
159.        8.1         0.          0.
159.        8.3         0.          0.
159.        8.5         0.          0.
159.        8.7         0.          0.
159.        8.9         0.          0.
159.        9.1         0.          0.
159.        9.3         0.          0.
159.        9.5         0.          0.
159.        9.7         0.          0.
159.        9.9         0.          0.
159.        10.1        0.          0.
159.        10.3        0.          0.
159.        10.5        0.          0.
159.        10.7        0.          0.
159.        10.9        0.          0.
159.        11.1        0.          0.
159.        11.3        0.          0.
159.        11.5        0.          0.
159.        11.7        0.          0.
159.        11.9        0.          0.
159.        12.1        0.          0.
159.        12.3        0.          0.
159.        12.5        0.          0.
159.        12.7        0.          0.
159.        12.9        0.          0.
159.        13.1        0.          0.
159.        13.3        0.          0.
159.        13.5        0.          0.
159.        13.7        0.          0.
159.        13.9        0.          0.
159.        14.1        0.          0.
159.        14.3        0.          0.
159.        14.5        0.          0.
159.        14.7        0.          0.
159.        14.9        0.          0.
160.        0.1         0.10463     0.0207504
160.        0.3         0.541593    0.0376876
160.        0.5         0.794528    0.0356051
160.        0.7         0.853467    0.03096
160.        0.9         0.678638    0.0266055
160.        1.1         0.619685    0.0253597
160.        1.3         0.580635    0.0246796
160.        1.5         0.454928    0.022303
160.        1.7         0.420783    0.0216731
160.        1.9         0.31605     0.0191749
160.        2.1         0.303534    0.0190417
160.        2.3         0.258488    0.0179811
160.        2.5         0.15896     0.0143587
160.        2.7         0.164865    0.014925
160.        2.9         0.143929    0.014168
160.        3.1         0.116687    0.0130172
160.        3.3         0.103466    0.0124589
160.        3.5         0.0659536   0.0101417
160.        3.7         0.0619554   0.00998909
160.        3.9         0.0390725   0.00816808
160.        4.1         0.0331555   0.00776881
160.        4.3         0.0417306   0.00869048
160.        4.5         0.0245333   0.00679547
160.        4.7         0.0379316   0.00873578
160.        4.9         0.00680487  0.00356708
160.        5.1         0.0184676   0.00634219
160.        5.3         0.0127291   0.0053297
160.        5.5         0.          0.
160.        5.7         0.0176088   0.00629221
160.        5.9         0.          0.
160.        6.1         0.00972592  0.00491613
160.        6.3         0.00976074  0.00492861
160.        6.5         0.          0.
160.        6.7         0.          0.
160.        6.9         0.          0.
160.        7.1         0.          0.
160.        7.3         0.          0.
160.        7.5         0.          0.
160.        7.7         0.          0.
160.        7.9         0.          0.
160.        8.1         0.          0.
160.        8.3         0.          0.
160.        8.5         0.          0.
160.        8.7         0.          0.
160.        8.9         0.          0.
160.        9.1         0.          0.
160.        9.3         0.          0.
160.        9.5         0.          0.
160.        9.7         0.          0.
160.        9.9         0.          0.
160.        10.1        0.          0.
160.        10.3        0.          0.
160.        10.5        0.          0.
160.        10.7        0.          0.
160.        10.9        0.          0.
160.        11.1        0.          0.
160.        11.3        0.          0.
160.        11.5        0.          0.
160.        11.7        0.          0.
160.        11.9        0.          0.
160.        12.1        0.          0.
160.        12.3        0.          0.
160.        12.5        0.          0.
160.        12.7        0.          0.
160.        12.9        0.          0.
160.        13.1        0.          0.
160.        13.3        0.          0.
160.        13.5        0.          0.
160.        13.7        0.          0.
160.        13.9        0.          0.
160.        14.1        0.          0.
160.        14.3        0.          0.
160.        14.5        0.          0.
160.        14.7        0.          0.
160.        14.9        0.          0.
161.        0.1         0.0650978   0.0172148
161.        0.3         0.47785     0.035977
161.        0.5         0.751165    0.0367874
161.        0.7         0.854804    0.0338914
161.        0.9         0.703329    0.02952
161.        1.1         0.648601    0.0282114
161.        1.3         0.537321    0.0259514
161.        1.5         0.500306    0.0253578
161.        1.7         0.396082    0.0229091
161.        1.9         0.350029    0.0220511
161.        2.1         0.281384    0.0201459
161.        2.3         0.23978     0.0189934
161.        2.5         0.193247    0.017247
161.        2.7         0.190533    0.0174919
161.        2.9         0.147274    0.0157078
161.        3.1         0.104998    0.0134406
161.        3.3         0.107855    0.0139132
161.        3.5         0.072205    0.01161
161.        3.7         0.0711286   0.0116655
161.        3.9         0.0593317   0.0110715
161.        4.1         0.0459944   0.00985946
161.        4.3         0.0263943   0.00760654
161.        4.5         0.0169121   0.00636975
161.        4.7         0.0472581   0.0105046
161.        4.9         0.0352177   0.00920347
161.        5.1         0.0246063   0.00790978
161.        5.3         0.0192985   0.00693652
161.        5.5         0.          0.
161.        5.7         0.00762023  0.00456754
161.        5.9         0.0109505   0.00557451
161.        6.1         0.          0.
161.        6.3         0.0121116   0.00611358
161.        6.5         0.          0.
161.        6.7         0.          0.
161.        6.9         0.          0.
161.        7.1         0.          0.
161.        7.3         0.          0.
161.        7.5         0.          0.
161.        7.7         0.          0.
161.        7.9         0.          0.
161.        8.1         0.          0.
161.        8.3         0.          0.
161.        8.5         0.          0.
161.        8.7         0.          0.
161.        8.9         0.          0.
161.        9.1         0.          0.
161.        9.3         0.          0.
161.        9.5         0.          0.
161.        9.7         0.          0.
161.        9.9         0.          0.
161.        10.1        0.          0.
161.        10.3        0.          0.
161.        10.5        0.          0.
161.        10.7        0.          0.
161.        10.9        0.          0.
161.        11.1        0.          0.
161.        11.3        0.          0.
161.        11.5        0.          0.
161.        11.7        0.          0.
161.        11.9        0.          0.
161.        12.1        0.          0.
161.        12.3        0.          0.
161.        12.5        0.          0.
161.        12.7        0.          0.
161.        12.9        0.          0.
161.        13.1        0.          0.
161.        13.3        0.          0.
161.        13.5        0.          0.
161.        13.7        0.          0.
161.        13.9        0.          0.
161.        14.1        0.          0.
161.        14.3        0.          0.
161.        14.5        0.          0.
161.        14.7        0.          0.
161.        14.9        0.          0.
162.        0.1         0.0925782   0.0247232
162.        0.3         0.478326    0.0412688
162.        0.5         0.771108    0.0436201
162.        0.7         0.77185     0.0365301
162.        0.9         0.760676    0.0341829
162.        1.1         0.645485    0.0313525
162.        1.3         0.599532    0.0304686
162.        1.5         0.501366    0.0281537
162.        1.7         0.38823     0.025367
162.        1.9         0.340384    0.0241503
162.        2.1         0.298778    0.0231231
162.        2.3         0.206001    0.0196217
162.        2.5         0.208453    0.0198999
162.        2.7         0.132191    0.0163294
162.        2.9         0.120423    0.0156727
162.        3.1         0.148993    0.0178109
162.        3.3         0.111504    0.0157195
162.        3.5         0.0644183   0.012076
162.        3.7         0.0478099   0.0108025
162.        3.9         0.0612488   0.0122786
162.        4.1         0.0546274   0.01192
162.        4.3         0.0533636   0.0117484
162.        4.5         0.0323972   0.00946296
162.        4.7         0.0358191   0.0101974
162.        4.9         0.          0.
162.        5.1         0.0243107   0.00875469
162.        5.3         0.0181303   0.007508
162.        5.5         0.00988496  0.00576144
162.        5.7         0.011751    0.00613168
162.        5.9         0.0101313   0.00595301
162.        6.1         0.          0.
162.        6.3         0.00931678  0.00541701
162.        6.5         0.          0.
162.        6.7         0.0151984   0.00775572
162.        6.9         0.0165188   0.00835431
162.        7.1         0.          0.
162.        7.3         0.          0.
162.        7.5         0.          0.
162.        7.7         0.          0.
162.        7.9         0.          0.
162.        8.1         0.          0.
162.        8.3         0.          0.
162.        8.5         0.          0.
162.        8.7         0.          0.
162.        8.9         0.          0.
162.        9.1         0.          0.
162.        9.3         0.          0.
162.        9.5         0.          0.
162.        9.7         0.          0.
162.        9.9         0.          0.
162.        10.1        0.          0.
162.        10.3        0.          0.
162.        10.5        0.          0.
162.        10.7        0.          0.
162.        10.9        0.          0.
162.        11.1        0.          0.
162.        11.3        0.          0.
162.        11.5        0.          0.
162.        11.7        0.          0.
162.        11.9        0.          0.
162.        12.1        0.          0.
