# Neutron spectra in c.m. frame. E in MeV, spectrum in arb. units.
# Statistical uncertainty only.
# from Phys. Rev. C 98, 044615
#-----------------------------------------------------------------
MASS        E           DATA        ERR-S
A_pre = 81
1.55	294.685	25.3084
1.65	316.783	27.7787
1.75	218.015	22.8352
1.85	246.609	27.3355
1.95	170.772	20.2305
2.05	194.128	24.5669
2.15	202.267	22.175
2.25	141.494	21.4203
2.35	138.356	19.3018
2.45	137.972	21.1109
2.55	138.968	20.9677
2.65	101.699	17.658
2.75	78.1454	14.9373
2.85	108.952	17.4179
2.95	79.7697	16.3419
3.05	73.5379	15.2053
3.15	88.9294	19.9764
3.25	52.6931	12.6062
3.35	49.1884	12.6111
3.45	64.5856	19.8048
3.55	44.0042	12.5651
3.65	29.7744	9.37902
3.75	21.0382	9.6991
3.85	20.5385	8.89972
3.95	20.5959	7.72082
4.05	15.2301	6.32009
4.15	26.7322	12.1468
4.25	23.2681	10.2764
4.35	11.4599	5.32815
4.45	38.533	12.4715
4.55	12.6526	5.87614
4.65	13.6539	10.2761
4.75	2.3205	2.45196
4.85	27.9314	13.9829
4.95	9.96181	6.43866
5.05	13.7075	7.94869
5.15	6.31163	4.35244
5.25	10.9012	7.60697
5.35	8.1376	6.89129
5.45	6.00135	6.47211
5.55	3.00782	3.40822
5.65	2.33567	2.71125
5.75	2.68286	3.02543
5.85	3.3896	3.76642
5.95	5.30507	5.67382
6.05	0	0
6.15	0	0
6.25	0	0
6.35	0	0
6.45	3.54617	3.88018
6.55	0	0
6.65	2.51248	2.82798
6.75	3.61579	3.89826
6.85	0	0
6.95	1.67378	1.93365
7.05	1.53912	1.80658
7.15	0	0
7.25	0	0
7.35	0	0
7.45	0	0
7.55	0	0
7.65	0	0
7.75	0	0
7.85	0	0
7.95	0	0
8.05	12.4922	12.6661
8.15	0	0
8.25	0	0
8.35	7.83844	8.11546
8.45	0	0
8.55	0	0
8.65	0	0
8.75	0	0
8.85	0	0
8.95	0	0
9.05	0	0
9.15	0	0
9.25	0	0
9.35	6.18223	6.36804
9.45	0	0
9.55	0	0
9.65	0	0
9.75	0	0
9.85	0	0
9.95	0	0

A_pre = 92
E	Counts	Stat.Err
0.05	366.996	19.5792
0.15	675.868	28.2772
0.25	836.827	33.8783
0.35	865.583	35.0872
0.45	882.371	36.0559
0.55	827.599	35.9654
0.65	795.645	35.7605
0.75	698.945	36.8505
0.85	666.503	35.1866
0.95	605.372	33.7861
1.05	582.468	33.9261
1.15	529.609	33.872
1.25	507.235	33.6258
1.35	400.574	31.2417
1.45	374.404	28.3359
1.55	350.039	28.9347
1.65	362.615	28.8437
1.75	304.985	26.466
1.85	264.275	27.2751
1.95	273.494	29.66
2.05	191.386	23.0802
2.15	216.335	24.9024
2.25	160.131	20.7758
2.35	170.691	25.2077
2.45	142.723	20.1828
2.55	156.842	24.8737
2.65	113.484	19.1854
2.75	82.3106	16.4535
